"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"1150275","OPTIND","BSESEN","OPTION","30-Jul-2026","83100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4992.65,9972.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150278","OPTIND","BSESEN","OPTION","18-Jun-2026","70000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3217.7,9072.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150290","OPTIND","BSESEN","OPTION","18-Jun-2026","72300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1618.75,6775.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150295","OPTIND","BSESEN","OPTION","18-Jun-2026","74600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",627.75,4682.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150301","OPTIND","BSESEN","OPTION","18-Jun-2026","76900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",195.35,2957.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150305","OPTIND","BANKEX","OPTION","30-Jul-2026","62400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1647.3,4796.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150319","OPTIND","BANKEX","OPTION","30-Jul-2026","64700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2787.35,6697.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150326","OPTIND","BSESEN","OPTION","30-Jul-2026","70100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4278.3,9684.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150334","OPTIND","BSESEN","OPTION","18-Jun-2026","81600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3189.75,8741.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150342","OPTIND","BSESEN","OPTION","30-Jul-2026","72400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2879.65,7690.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150346","OPTIND","BSESEN","OPTION","30-Jul-2026","74700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1839.8,5909.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150368","OPTIND","BSESEN","OPTION","30-Jul-2026","81700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4065.85,8690.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150390","OPTIND","BSESEN","OPTION","18-Jun-2026","70900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2527.9,8160.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150430","OPTIND","BSESEN","OPTION","18-Jun-2026","80000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",64.8,1364.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150447","OPTIND","BSESEN","OPTION","18-Jun-2026","82300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",46.4,684.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150525","OPTIND","BSESEN","OPTION","18-Jun-2026","80900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",56.65,1053.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150596","OPTIND","BANKEX","OPTION","30-Jul-2026","56000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3271.25,8129.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150601","OPTIND","BANKEX","OPTION","30-Jul-2026","58300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1961.55,6150.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150643","OPTIND","BANKEX","OPTION","30-Jul-2026","63000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1912.35,5268.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150658","OPTIND","BSESEN","OPTION","18-Jun-2026","74000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,1948.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150664","OPTIND","BSESEN","OPTION","30-Jul-2026","73000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2573.85,7203.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150672","OPTIND","BSESEN","OPTION","18-Jun-2026","76300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",423.45,3679.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150680","OPTIND","BSESEN","OPTION","18-Jun-2026","78600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1327.85,5795.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150710","OPTIND","BSESEN","OPTION","30-Jul-2026","76400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1436.55,4321.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150713","OPTIND","BANKEX","OPTION","30-Jul-2026","56900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2714.35,7329.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150716","OPTIND","BSESEN","OPTION","30-Jul-2026","78700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2397,6092.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150758","OPTIND","BANKEX","OPTION","30-Jul-2026","66000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",43.6,1673.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150765","OPTIND","BSESEN","OPTION","18-Jun-2026","70300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,419.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150775","OPTIND","BANKEX","OPTION","30-Jul-2026","68300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1013.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150777","OPTIND","BSESEN","OPTION","18-Jun-2026","72600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,1182.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150782","OPTIND","BSESEN","OPTION","18-Jun-2026","74900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",98.1,2563.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150814","OPTIND","BSESEN","OPTION","30-Jul-2026","72700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",462.5,2095.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150815","OPTIND","BSESEN","OPTION","30-Jul-2026","83000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",317.2,1714.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150837","OPTIND","BANKEX","OPTION","30-Jul-2026","60000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1235.45,4851.4,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150848","OPTIND","BANKEX","OPTION","30-Jul-2026","62300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",559.75,3365.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150850","OPTIND","BANKEX","OPTION","30-Jul-2026","64600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",173.85,2215.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150867","OPTIND","BANKEX","OPTION","30-Jul-2026","66900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,1383.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1150916","OPTIND","BSESEN","OPTION","18-Jun-2026","82600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",3953.45,9729.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150922","OPTIND","BSESEN","OPTION","30-Jul-2026","81600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",422.6,2179.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7691350,"SENSEX"
"1150952","OPTIND","BANKEX","OPTION","30-Jul-2026","60900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",931.55,4230.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6170688,"BANKEX"
"1152158","OPTIND","BSESEN","OPTION","30-Jul-2026","84000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",259.45,1433.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152187","OPTIND","BSESEN","OPTION","18-Jun-2026","84200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152224","OPTIND","BANKEX","OPTION","30-Jul-2026","68800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5574.55,10524.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179229,"BANKEX"
"1152237","OPTIND","BSESEN","OPTION","18-Jun-2026","84100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152239","OPTIND","BSESEN","OPTION","30-Jul-2026","84200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152313","OPTIND","BSESEN","OPTION","18-Jun-2026","84300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152432","OPTIND","BSESEN","OPTION","30-Jul-2026","84000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5632.4,10811.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152497","OPTIND","BSESEN","OPTION","18-Jun-2026","84100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152501","OPTIND","BSESEN","OPTION","30-Jul-2026","84200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152542","OPTIND","BSESEN","OPTION","18-Jun-2026","84000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",20,0,20,5,"BSE SENSEX","","","","",32.8,386.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7518336,"SENSEX"
"1152548","OPTIND","BSESEN","OPTION","30-Jul-2026","84100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152576","OPTIND","BSESEN","OPTION","18-Jun-2026","84300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152618","OPTIND","BSESEN","OPTION","18-Jun-2026","84200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152623","OPTIND","BSESEN","OPTION","30-Jul-2026","84300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152902","OPTIND","BSESEN","OPTION","18-Jun-2026","84000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5112.75,11112.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1152915","OPTIND","BSESEN","OPTION","30-Jul-2026","84100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1153038","OPTIND","BSESEN","OPTION","30-Jul-2026","84300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7726940,"SENSEX"
"1153482","OPTIND","BANKEX","OPTION","30-Jul-2026","68800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,902.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179229,"BANKEX"
"1153853","OPTIND","BANKEX","OPTION","30-Jul-2026","54400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",37,736,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1153898","OPTIND","BANKEX","OPTION","30-Jul-2026","54600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",45.65,785.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1154169","OPTIND","BANKEX","OPTION","30-Jul-2026","54500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4318.05,9519.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1154309","OPTIND","BANKEX","OPTION","30-Jul-2026","54500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",41.25,760.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1154332","OPTIND","BANKEX","OPTION","30-Jul-2026","54400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4392.8,9614.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1154365","OPTIND","BANKEX","OPTION","30-Jul-2026","54600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4243.95,9425,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6143104,"BANKEX"
"1154427","OPTIND","BANKEX","OPTION","30-Jul-2026","70000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1154479","OPTIND","BSESEN","OPTION","18-Jun-2026","84800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154489","OPTIND","BSESEN","OPTION","30-Jul-2026","84900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154740","OPTIND","BSESEN","OPTION","18-Jun-2026","84400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154760","OPTIND","BSESEN","OPTION","30-Jul-2026","84500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154877","OPTIND","BSESEN","OPTION","30-Jul-2026","84400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154967","OPTIND","BANKEX","OPTION","30-Jul-2026","68900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,881.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1154969","OPTIND","BSESEN","OPTION","18-Jun-2026","84600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1154984","OPTIND","BSESEN","OPTION","30-Jul-2026","84700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155119","OPTIND","BANKEX","OPTION","30-Jul-2026","69900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1155129","OPTIND","BSESEN","OPTION","18-Jun-2026","84500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155131","OPTIND","BANKEX","OPTION","30-Jul-2026","70000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1155150","OPTIND","BSESEN","OPTION","30-Jul-2026","84600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155282","OPTIND","BSESEN","OPTION","18-Jun-2026","84800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155310","OPTIND","BSESEN","OPTION","11-Jun-2026","85000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155322","OPTIND","BSESEN","OPTION","30-Jul-2026","84900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155427","OPTIND","BANKEX","OPTION","30-Jul-2026","69200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,821.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1155466","OPTIND","BSESEN","OPTION","18-Jun-2026","84700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155501","OPTIND","BSESEN","OPTION","30-Jul-2026","84800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155552","OPTIND","BANKEX","OPTION","30-Jul-2026","69500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1155569","OPTIND","BANKEX","OPTION","30-Jul-2026","70100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
"1155597","OPTIND","BSESEN","OPTION","11-Jun-2026","84900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7795852,"SENSEX"
"1155657","OPTIND","BANKEX","OPTION","30-Jul-2026","69400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0,0,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6305285,"BANKEX"
