security_id,symbol,name,series,tick_size,lot_size,instrument_type,segment,exchange
2303,HAL,Hindustan Aeronautics,EQ,5,1,ES,E,NSE
8311,BLUESTARCO,Blue Star,EQ,5,1,ES,E,NSE
2969,SAKHTISUG,SAKTHI SUGARS LTD,EQ,5,1,ES,E,NSE
15034,BAJAJELEC,Bajaj Electricals,EQ,5,1,ES,E,NSE
1394,HINDUNILVR,Hindustan Unilever,EQ,5,1,ES,E,NSE
383,BEL,Bharat Electronics,EQ,5,1,ES,E,NSE
10397,JISLJALEQS,Jain Irrigation Systems,EQ,5,1,ES,E,NSE
1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,EQ,5,1,ES,E,NSE
11351,PETRONET,Petronet LNG,EQ,5,1,ES,E,NSE
3493,TINPLATE,Tata Tinplate,EQ,5,1,ES,E,NSE
17839,GILLANDERS,Gillanders Arbuthnot,EQ,5,1,ES,E,NSE
11460,JPASSOCIAT,Jaiprakash Associates,EQ,5,1,ES,E,NSE
11821,WELCORP,Welspun Coporation,EQ,5,1,ES,E,NSE
21508,COCHINSHIP,Cochin Shipyard,EQ,5,1,ES,E,NSE
8696,VRLLOG,VRL Logistics,EQ,5,1,ES,E,NSE
4809,KCPSUGIND,Kcp Sugar & Industries Co,EQ,5,1,ES,E,NSE
2316,HEIDELBERG,Heidelberg Cement,EQ,5,1,ES,E,NSE
1512,INDHOTEL,The Indian Hotels Co.,EQ,5,1,ES,E,NSE
2385,NAVNETEDUL,Navneet Education,EQ,5,1,ES,E,NSE
715,HEUBACHIND,Clariant Chemicals,EQ,5,1,ES,E,NSE
1289,GFLLIMITED,GFL,EQ,5,1,ES,E,NSE
2043,RAMCOCEM,The Ramco Cements,EQ,5,1,ES,E,NSE
12009,IMPAL,India Motor Parts & Acces,EQ,5,1,ES,E,NSE
11630,NTPC,NTPC,EQ,5,1,ES,E,NSE
10579,MARKSANS,Marksans Pharma,EQ,5,1,ES,E,NSE
13750,FLUOROCHEM,Gujarat Fluorochemicals,EQ,5,1,ES,E,NSE
811,DCMSHRIRAM,DCM Shriram,EQ,5,1,ES,E,NSE
13197,GSPL,Gujarat State Petronet Ltd,EQ,5,1,ES,E,NSE
16845,LGBFORGE,Lgb Forge,EQ,5,1,ES,E,NSE
13536,VIDHIING,Vidhi Spclty F Ingrdnts L,EQ,5,1,ES,E,NSE
2406,NEULANDLAB,Neuland Laboratories,EQ,5,1,ES,E,NSE
9581,METROPOLIS,Metropolis Healthcare,EQ,5,1,ES,E,NSE
16915,ZFCVINDIA,Wabco India,EQ,5,1,ES,E,NSE
9552,RVNL,Rail Vikas Nigam,EQ,5,1,ES,E,NSE
5633,J&KBANK,J & K Bank,EQ,5,1,ES,E,NSE
10634,ASAL,Automotive Stampings & As,EQ,5,1,ES,E,NSE
2259,MOREPENLAB,Morepen Lab.,EQ,5,1,ES,E,NSE
10661,PONNIERODE,Ponnie Sugars (Erode),EQ,5,1,ES,E,NSE
7936,AVANTIFEED,Avanti Feeds,EQ,5,1,ES,E,NSE
1333,HDFCBANK,HDFC Bank,EQ,5,1,ES,E,NSE
15266,JKIL,J.Kumar Infraprojects,EQ,5,1,ES,E,NSE
15409,NESCO,NESCO,EQ,5,1,ES,E,NSE
11045,SATIA,Satia Industries,EQ,5,1,ES,E,NSE
18967,KAPSTON,KAPSTON SERVICES LIMITED,EQ,5,1,ES,E,NSE
18977,UNIVASTU,UNIVASTU INDIA LIMITED,EQ,5,1,ES,E,NSE
19073,AARVI,AARVI ENCON LIMITED,EQ,5,1,ES,E,NSE
19097,SILLYMONKS,SILLY MONKS ENTERTAIN LTD,EQ,5,1,ES,E,NSE
19233,AARTISURF,AARTI SURFACTANTS LIMITED,EQ,5,1,ES,E,NSE
13870,KUANTUM,Kuantum Papers,EQ,5,1,ES,E,NSE
19401,BOROLTD,BOROSIL LIMITED,EQ,5,1,ES,E,NSE
19410,ROSSARI,Rossari Biotech,EQ,5,1,ES,E,NSE
22277,WORTH,WORTH PERIPHERALS LIMITED,EQ,5,1,ES,E,NSE
22347,MACPOWER,MACPOWER CNC MACHINES LTD,EQ,5,1,ES,E,NSE
22377,MAXHEALTH,MAX HEALTHCARE INS LTD,EQ,5,1,ES,E,NSE
22428,MAXIND,MAX INDIA LIMITED,EQ,5,1,ES,E,NSE
8657,DIL,DEBOCK INDUSTRIES LIMITED,EQ,5,1,ES,E,NSE
15589,AVG,AVG LOGISTICS LIMITED,EQ,5,1,ES,E,NSE
6040,EIFFL,Euro Fresh Foods,EQ,5,1,ES,E,NSE
6568,LAXMICOT,LAXMI COTSPIN LIMITED,EQ,5,1,ES,E,NSE
11060,KSOLVES,KSOLVES INDIA LIMITED,EQ,5,1,ES,E,NSE
11520,SECURCRED,SECUR CREDENTIALS LIMITED,EQ,5,1,ES,E,NSE
12153,BBTCL,B&B TRIPLEWALL CONT LTD,EQ,5,1,ES,E,NSE
822,BANKA,BANKA BIOLOO LIMITED,EQ,5,1,ES,E,NSE
8827,AVROIND,AVRO INDIA LIMITED,EQ,5,1,ES,E,NSE
7791,UNIINFO,UNIINFO TELECOM SERVI LTD,EQ,5,1,ES,E,NSE
936,DPABHUSHAN,D. P. ABHUSHAN LIMITED,EQ,5,1,ES,E,NSE
2004,AHLADA,AHLADA ENGINEERS LIMITED,EQ,5,1,ES,E,NSE
3586,MOKSH,MOKSH ORNAMENTS LIMITED,EQ,5,1,ES,E,NSE
1923,WEALTH,WEALTH FRST PORT. MG. LTD,EQ,5,1,ES,E,NSE
1480,REPL,RUDRABHISHEK ENTERP LTD,EQ,5,1,ES,E,NSE
381,SINTERCOM,SINTERCOM INDIA LIMITED,EQ,5,1,ES,E,NSE
16736,MKPL,M K PROTEINS LIMITED,EQ,5,1,ES,E,NSE
8469,MITCON,MITCON CON & ENG SER LTD,EQ,5,1,ES,E,NSE
8304,PRITI,PRITI INTERNATIONAL LTD,EQ,5,1,ES,E,NSE
1547,RKEC,RKEC PROJECTS LIMITED,EQ,5,1,ES,E,NSE
6913,RPPL,RAJSHREE POLYPACK LTD,EQ,5,1,ES,E,NSE
17071,URAVI,URAVI T AND WEDG LAMP LTD,EQ,5,1,ES,E,NSE
11627,NARMADA,NARMADA AGROBASE LIMITED,EQ,5,1,ES,E,NSE
7835,WEL,WONDER ELECTRICALS LTD,EQ,5,1,ES,E,NSE
9422,SILVERTUC,SILVER TOUCH TECHNO LTD,EQ,5,1,ES,E,NSE
5516,JAIPURKURT,NANDANI CREATION LIMITED,EQ,5,1,ES,E,NSE
489,ICEMAKE,ICE MAKE REFRIGERAT LTD,EQ,5,1,ES,E,NSE
6836,FOCUS,FOCUS LIGHTG & FIXTRS LTD,EQ,5,1,ES,E,NSE
8806,SONAMCLOCK,SONAM CLOCK LIMITED,EQ,5,1,ES,E,NSE
5650,SHANTI,SHANTI OVERSEAS INDIA LTD,EQ,5,1,ES,E,NSE
7425,HECPROJECT,HEC INFRA PROJECTS LTD,EQ,5,1,ES,E,NSE
8266,SOFTTECH,SOFTTECH ENGINEERS LTD,EQ,5,1,ES,E,NSE
11796,HPIL,HINDPRAKASH INDUSTRY LTD,EQ,5,1,ES,E,NSE
48,HAPPSTMNDS,Happiest Minds Technologies,EQ,5,1,ES,E,NSE
104,SHAREINDIA,SHARE IND. SECURITIES LTD,EQ,5,1,ES,E,NSE
128,ROUTE,Route Mobile,EQ,5,1,ES,E,NSE
201,UNIDT,UNITED DRILLING TOOLS LTD,EQ,5,1,ES,E,NSE
270,CHEMCON,Chemcon Speciality Chemicals,EQ,5,1,ES,E,NSE
324,ANGELONE,Angel One Limited,EQ,5,1,ES,E,NSE
330,VALIANTORG,VALIANT ORGANICS LIMITED,EQ,5,1,ES,E,NSE
342,CAMS,COMPUTER AGE MNGT SER LTD,EQ,5,1,ES,E,NSE
359,ROML,RAJ OIL MILLS LIMITED,EQ,5,1,ES,E,NSE
11149,SHRENIK,Shrenik,EQ,5,1,ES,E,NSE
527,UTIAMC,UTI Asset Management,EQ,5,1,ES,E,NSE
509,MAZDOCK,Mazagon Dock Shipbuilders,EQ,5,1,ES,E,NSE
12533,AAATECH,AAA TECHNOLOGIES LIMITED,EQ,5,1,ES,E,NSE
15649,ATALREAL,ATAL REALTECH LIMITED,EQ,5,1,ES,E,NSE
701,HEMIPROP,HEMISPHERE PROP IND LTD,EQ,5,1,ES,E,NSE
896,KHAICHEM,KHAITAN CHEM & FERT LTD,EQ,5,1,ES,E,NSE
913,EQUITASBNK,Equitas Small Finance Bank,EQ,5,1,ES,E,NSE
967,SUBEXLTD,SUBEX LTD,EQ,5,1,ES,E,NSE
1186,GLAND,Gland Pharma,EQ,5,1,ES,E,NSE
1494,RBA,Restaurant Brands Asia,EQ,5,1,ES,E,NSE
1581,TARC,TARC LIMITED,EQ,5,1,ES,E,NSE
1565,RVHL,RAVINDER HEIGHTS LIMITED,EQ,5,1,ES,E,NSE
1614,FAIRCHEMOR,FAIRCHEM ORGANICS LIMITED,EQ,5,1,ES,E,NSE
1628,BECTORFOOD,Mrs Bectors Food Ltd,EQ,5,1,ES,E,NSE
1797,AWHCL,ANTONY WASTE HDG CELL LTD,EQ,5,1,ES,E,NSE
1782,KANPRPLA,KANPUR PLASTIPACK LIMITED,EQ,5,1,ES,E,NSE
1879,CARYSIL,Carysil Limited,EQ,5,1,ES,E,NSE
2029,IRFC,IRFC,EQ,5,1,ES,E,NSE
2048,INDIGOPNTS,Indigo Paints,EQ,5,1,ES,E,NSE
2056,HOMEFIRST,Home First Finance,EQ,5,1,ES,E,NSE
2107,STOVEKRAFT,Stove Kraft,EQ,5,1,ES,E,NSE
2320,SMCGLOBAL,SMC GLOBAL SECURITIES LTD,EQ,5,1,ES,E,NSE
2431,RAILTEL,RailTel Corporation,EQ,5,1,ES,E,NSE
2513,BCLIND,BCL INDUSTRIES LIMITED,EQ,5,1,ES,E,NSE
2614,HERANBA,Heranba Industries,EQ,5,1,ES,E,NSE
16192,PAVNAIND,PAVNA INDUSTRIES LIMITED,EQ,5,1,ES,E,NSE
2709,MTARTECH,MTAR Technologies,EQ,5,1,ES,E,NSE
2783,JUBLINGREA,JUBILANT INGREVIA LIMITED,EQ,5,1,ES,E,NSE
2829,ANURAS,Anupam Rasayan,EQ,5,1,ES,E,NSE
2841,LXCHEM,Laxmi Organic Industries,EQ,5,1,ES,E,NSE
2854,CRAFTSMAN,Craftsman Automation,EQ,5,1,ES,E,NSE
2970,SURYODAY,Suryoday Small Fin Bank,EQ,5,1,ES,E,NSE
2955,KALYANKJIL,Kalyan Jewellers,EQ,5,1,ES,E,NSE
2987,NAZARA,Nazara Technologies,EQ,5,1,ES,E,NSE
3127,BARBEQUE,Barbeque Nation,EQ,5,1,ES,E,NSE
3220,LODHA,Macrotech Developers,EQ,5,1,ES,E,NSE
3329,ISGEC,ISGEC HEAVY ENG LTD,EQ,5,1,ES,E,NSE
3482,CLSEL,CHAMAN LAL SETIA EXP LTD,EQ,5,1,ES,E,NSE
3776,IWEL,INOX WIND ENERGY LIMITED,EQ,5,1,ES,E,NSE
3807,VINEETLAB,VINEET LABORATORIES LTD,EQ,5,1,ES,E,NSE
4693,SHYAMMETL,Shyam Metalics and Energy,EQ,5,1,ES,E,NSE
4684,SONACOMS,Sona BLW Precision,EQ,5,1,ES,E,NSE
4656,SBCL,SHIVALIK BIMETAL CON. LTD,EQ,5,1,ES,E,NSE
4847,KIMS,KIMS,EQ,5,1,ES,E,NSE
4822,DODLA,Dodla Dairy,EQ,5,1,ES,E,NSE
4934,IPL,India Pesticides,EQ,5,1,ES,E,NSE
5054,GRINFRA,G R Infraprojects,EQ,5,1,ES,E,NSE
5049,CLEAN,Clean Science & Tech,EQ,5,1,ES,E,NSE
5097,ZOMATO,Zomato,EQ,5,1,ES,E,NSE
5108,KPIGREEN,KPI GREEN ENERGY LIMITED,EQ,5,1,ES,E,NSE
5162,TATVA,Tatva Chintan Pharma,EQ,5,1,ES,E,NSE
5186,STYLAMIND,Stylam Industries,EQ,5,1,ES,E,NSE
5200,GRAUWEIL,Grauer & Weil India,EQ,5,1,ES,E,NSE
5192,KOVAI,KOVAI MEDICAL CENTER & HO,EQ,5,1,ES,E,NSE
5206,ANDREWYU,ANDREW YULE & CO LTD,EQ,5,1,ES,E,NSE
5265,GLS,Glenmark Life Science,EQ,5,1,ES,E,NSE
5279,ROLEXRINGS,Rolex Rings,EQ,5,1,ES,E,NSE
5313,UGROCAP,UGRO CAPITAL LIMITED,EQ,5,1,ES,E,NSE
5366,WINDLAS,Windlas Biotech,EQ,5,1,ES,E,NSE
5359,KRSNAA,Krsnaa Diagnostics,EQ,5,1,ES,E,NSE
5352,EXXARO,Exxaro Tiles Limited,EQ,5,1,ES,E,NSE
5373,DEVYANI,Devyani International,EQ,5,1,ES,E,NSE
5382,MFL,MEGHMANI FINECHEM LIMITED,EQ,5,1,ES,E,NSE
5394,MOL,MEGHMANI ORGANICS LIMITED,EQ,5,1,ES,E,NSE
5407,CARTRADE,Cartrade Tech,EQ,5,1,ES,E,NSE
5426,NUVOCO,Nuvoco Vistas Corp,EQ,5,1,ES,E,NSE
5435,APTUS,Aptus Value Housing,EQ,5,1,ES,E,NSE
5449,CHEMPLASTS,Chemplast Sanmar,EQ,5,1,ES,E,NSE
5501,YUKEN,YUKEN INDIA LIMITED,EQ,5,1,ES,E,NSE
5578,AMIORG,AMI ORGANICS LIMITED,EQ,5,1,ES,E,NSE
5585,VIJAYA,Vijaya Diagnostic,EQ,5,1,ES,E,NSE
5614,GANESHBE,GANESH BENZOPLAST LIMITED,EQ,5,1,ES,E,NSE
5606,INTLCONV,INTL CONVEYORS LIMITED,EQ,5,1,ES,E,NSE
5751,SANSERA,Sansera Engineering,EQ,5,1,ES,E,NSE
16913,ARTEMISMED,Artemis Medicare Services,EQ,5,1,ES,E,NSE
14912,KPRMILL,Kpr Mill,EQ,5,1,ES,E,NSE
5911,PARAS,Paras Defence & Space Tech,EQ,5,1,ES,E,NSE
20223,CLEDUCATE,Cl Educate,EQ,5,1,ES,E,NSE
6006,COASTCORP,COASTAL CORPORATION LTD,EQ,5,1,ES,E,NSE
11343,AFFLE,AFFLE (INDIA) LIMITED,EQ,5,1,ES,E,NSE
6018,ABSLAMC,Aditya Birla Sun Life AMC,EQ,5,1,ES,E,NSE
6045,PASUPTAC,PASUPATI ACRYLON LIMITED,EQ,5,1,ES,E,NSE
6164,BHAGCHEM,BHAGIRADHA CHEM & INDS L,EQ,5,1,ES,E,NSE
13702,VISHWARAJ,Vishwaraj Sugar Industries,EQ,5,1,ES,E,NSE
6232,3IINFOLTD,3I INFOTECH LIMITED,EQ,5,1,ES,E,NSE
6278,MEDICAMEQ,MEDICAMEN BIOTECH LIMITED,EQ,5,1,ES,E,NSE
13409,GPIL,Godawari Pow & Isp,EQ,5,1,ES,E,NSE
13611,IRCTC,IRCTC,EQ,5,1,ES,E,NSE
6417,KRITI,KRITI INDUSTRIES IND LTD,EQ,5,1,ES,E,NSE
6422,MANORG,MANGALAM ORGANICS LIMITED,EQ,5,1,ES,E,NSE
6545,NYKAA,Nykaa,EQ,5,1,ES,E,NSE
6579,FINOPB,Fino Payments Bank Limited,EQ,5,1,ES,E,NSE
6663,SIGACHI,SIGACHI INDUSTRIES LTD,EQ,5,1,ES,E,NSE
6656,POLICYBZR,Policy Bazaar,EQ,5,1,ES,E,NSE
6643,SJS,SJS Enterprises Limited,EQ,5,1,ES,E,NSE
6673,FOODSIN,FOODS & INNS LIMITED,EQ,5,1,ES,E,NSE
18431,BIGBLOC,Bigbloc Construction,EQ,5,1,ES,E,NSE
6718,SAPPHIRE,Sapphire Foods India,EQ,5,1,ES,E,NSE
6705,PAYTM,Paytm,EQ,5,1,ES,E,NSE
6818,LATENTVIEW,Latent View Analytics,EQ,5,1,ES,E,NSE
6803,STEELCAS,STEELCAST LIMITED,EQ,5,1,ES,E,NSE
6858,DHRUV,DHRUV CONSULTANCY SER LTD,EQ,5,1,ES,E,NSE
6863,BAJAJHCARE,BAJAJ HEALTHCARE LIMITED,EQ,5,1,ES,E,NSE
6943,TARSONS,Tarsons Products,EQ,5,1,ES,E,NSE
6964,GOCOLORS,Go Fashion,EQ,5,1,ES,E,NSE
7016,SHIVALIK,SHIVALIK RASAYAN LIMITED,EQ,5,1,ES,E,NSE
7083,STARHEALTH,Star health,EQ,5,1,ES,E,NSE
7105,TEGA,Tega Industries ,EQ,5,1,ES,E,NSE
7145,ANANDRATHI,Anandrathi,EQ,5,1,ES,E,NSE
3546,TTKPRESTIG,TTK Prestige,EQ,5,1,ES,E,NSE
7177,RATEGAIN,RateGain Travel Technologies,EQ,5,1,ES,E,NSE
7200,SHRIRAMPPS,Shriram Properties Limited,EQ,5,1,ES,E,NSE
7227,MAPMYINDIA,MapmyIndia,EQ,5,1,ES,E,NSE
7242,METROBRAND,Metro Brands,EQ,5,1,ES,E,NSE
7276,UDAICEMENT,UDAIPUR CEMENT WORKS LTD,EQ,5,1,ES,E,NSE
7287,JTLIND,JTL Industries,EQ,5,1,ES,E,NSE
13675,NRL,NUPUR RECYCLERS LIMITED,EQ,5,1,ES,E,NSE
7254,MEDPLUS,Medplus Health,EQ,5,1,ES,E,NSE
14101,PTL,PTL Enterprises,EQ,5,1,ES,E,NSE
7358,DATAPATTNS,Data Patterns,EQ,5,1,ES,E,NSE
7325,DCMSRIND,DCM SHRIRAM IND LTD,EQ,5,1,ES,E,NSE
7376,HPAL,HP Adhesives,EQ,5,1,ES,E,NSE
7390,SUPRIYA,Supriya Lifescience,EQ,5,1,ES,E,NSE
7603,CMSINFO,CMS Info Systems,EQ,5,1,ES,E,NSE
7679,MONARCH,MONARCH NETWORTH CAP LTD,EQ,5,1,ES,E,NSE
1633,IPCALAB,IPCA Laboratories,EQ,5,1,ES,E,NSE
2717,PRECWIRE,Precision Wires India,EQ,5,1,ES,E,NSE
7927,AGSTRA,AGS Transact Technologies,EQ,5,1,ES,E,NSE
136,ANDHRSUGAR,Andhra Sugars,EQ,5,1,ES,E,NSE
7965,MALLCOM,MALLCOM (INDIA) LIMITED,EQ,5,1,ES,E,NSE
8110,AWL,Adani Wilmar Limited,EQ,5,1,ES,E,NSE
1011,SCHAEFFLER,Schaeffler India,EQ,5,1,ES,E,NSE
6848,GREENLAM,Greenlam Industries,EQ,5,1,ES,E,NSE
8167,MANYAVAR,Manyavar,EQ,5,1,ES,E,NSE
8159,FIBERWEB,FIBERWEB INDIA LIMITED,EQ,5,1,ES,E,NSE
11655,JBMA,JBM Auto,EQ,5,1,ES,E,NSE
11411,RKFORGE,Ramkrishna Forgings,EQ,5,1,ES,E,NSE
18962,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,EQ,5,1,ES,E,NSE
2645,DRCSYSTEMS,DRC SYSTEMS INDIA LIMITED,EQ,5,1,ES,E,NSE
8510,GATEWAY,GATEWAY DISTRIPARKS LTD,EQ,5,1,ES,E,NSE
8529,GMRP&UI,GMR POW AND URBAN INFRA L,EQ,5,1,ES,E,NSE
2073,VTL,Vardhman Textiles,EQ,5,1,ES,E,NSE
8596,MSUMI,Motherson Sumi Wiring,EQ,5,1,ES,E,NSE
11971,GOLDIAM,Goldiam International,EQ,5,1,ES,E,NSE
8727,SHAILY,SHAILY ENG PLASTICS LTD,EQ,5,1,ES,E,NSE
8797,OBCL,ORISSA BENGAL CARRIER LTD,EQ,5,1,ES,E,NSE
8866,CHOICEIN,CHOICE INTERNATIONAL LTD,EQ,5,1,ES,E,NSE
8890,VERANDA,Veranda Learning Solutions ,EQ,5,1,ES,E,NSE
2649,PCBL,Philips Carbon Black,EQ,5,1,ES,E,NSE
8953,ELDEHSG,ELDECO HSG & IND LTD.,EQ,5,1,ES,E,NSE
3813,ARIHANTCAP,ARIHANT CAPITAL MKTS LTD,EQ,5,1,ES,E,NSE
8968,HARIOMPIPE,Hariom Pipe Industries,EQ,5,1,ES,E,NSE
18096,JUBLFOOD,Jubilant Foodworks,EQ,5,1,ES,E,NSE
9049,ROTO,ROTO PUMPS LIMITED,EQ,5,1,ES,E,NSE
4892,SAREGAMA,Saregama India,EQ,5,1,ES,E,NSE
9087,PIXTRANS,PIX TRANSMISSIONS LIMITED,EQ,5,1,ES,E,NSE
9116,INDOAMIN,INDO AMINES LIMITED,EQ,5,1,ES,E,NSE
9362,CAMPUS,Campus Activewear,EQ,5,1,ES,E,NSE
9378,TRU,TruCap Finance Limited,EQ,5,1,ES,E,NSE
9408,RAINBOW,Rainbow Children's Med,EQ,5,1,ES,E,NSE
9480,LICI,LIC,EQ,5,1,ES,E,NSE
3435,BBOX,Black Box Limited,EQ,5,1,ES,E,NSE
9553,PRUDENT,Prudent Corporate Advisory,EQ,5,1,ES,E,NSE
9592,VENUSPIPES,Venus Pipes & Tubes Limited,EQ,5,1,ES,E,NSE
9599,DELHIVERY,Delhivery Limited,EQ,5,1,ES,E,NSE
9652,RELCHEMQ,RELIANCE CHEMOTEX IND LTD,EQ,5,1,ES,E,NSE
9741,PARADEEP,Paradeep Phosphates,EQ,5,1,ES,E,NSE
9750,ETHOSLTD,Ethos,EQ,5,1,ES,E,NSE
9756,EMUDHRA,eMudhra Limited,EQ,5,1,ES,E,NSE
9810,AETHER,Aether Industries,EQ,5,1,ES,E,NSE
9879,CHEVIOT,CHEVIOT COMPANY LIMITED,EQ,5,1,ES,E,NSE
21362,SALASAR,Salasar Techno Engg.,EQ,5,1,ES,E,NSE
10227,MANORAMA,MANORAMA INDUSTRIES LTD,EQ,5,1,ES,E,NSE
25468,PAISALO,Paisalo Digital,EQ,5,1,ES,E,NSE
10277,NGLFINE,NGL FINE CHEM LIMITED,EQ,5,1,ES,E,NSE
21339,STEELXIND,Steel Exchange India,EQ,5,1,ES,E,NSE
15129,RGL,Renaissance Global,EQ,5,1,ES,E,NSE
10350,CSLFINANCE,CSL FINANCE LIMITED,EQ,5,1,ES,E,NSE
12173,HNDFDS,Hindustan Foods,EQ,5,1,ES,E,NSE
3499,TATASTEEL,Tata Steel,EQ,5,1,ES,E,NSE
10485,RAMRAT,RAM RATNA WIRES LIMITED,EQ,5,1,ES,E,NSE
10568,RAMAPHO,RAMA PHOSPHATES LIMITED,EQ,5,1,ES,E,NSE
10590,LOYALTEX,LOYAL TEXTILE MILLS LTD,EQ,5,1,ES,E,NSE
10733,SPORTKING,SPORTKING INDIA LIMITED,EQ,5,1,ES,E,NSE
10300,RAMASTEEL,Rama Steel Tubes,EQ,5,1,ES,E,NSE
10793,SYRMA,Syrma SGS Technology Limited,EQ,5,1,ES,E,NSE
5264,PDSL,Pds Multinational Fashion,EQ,5,1,ES,E,NSE
3021,SOTL,Savita Oil Technologies,EQ,5,1,ES,E,NSE
10859,DREAMFOLKS,Dreamfolks Services Limited,EQ,5,1,ES,E,NSE
1110,DANGEE,DANGEE DUMS LIMITED,EQ,5,1,ES,E,NSE
10871,GRMOVER,GRM OVERSEAS LIMITED,EQ,5,1,ES,E,NSE
10893,DBOL,DHAMPUR BIO ORGANICS LTD,EQ,5,1,ES,E,NSE
14511,BANSWRAS,Banswara Syntex,EQ,5,1,ES,E,NSE
16675,BAJAJFINSV,Bajaj Finserv,EQ,5,1,ES,E,NSE
10945,TMB,Tamilnad Mercantile Bank,EQ,5,1,ES,E,NSE
11794,SAKSOFT,Saksoft,EQ,5,1,ES,E,NSE
11162,HARSHA,Harsha Engineers International,EQ,5,1,ES,E,NSE
11530,EMIL,Electronics Mart India Limited,EQ,5,1,ES,E,NSE
2289,HLEGLAS,HLE GLASCOAT LIMITED,EQ,5,1,ES,E,NSE
11571,PPLPHARMA,PIRAMAL PHARMA LIMITED,EQ,5,1,ES,E,NSE
11582,TRACXN,Tracxn Technologies Limited,EQ,5,1,ES,E,NSE
25178,TDPOWERSYS,T D Power Systems,EQ,5,1,ES,E,NSE
11804,SUKHJITS,SUKHJIT STARCH & CHEM LTD,EQ,5,1,ES,E,NSE
11829,SSWL,Steel Strips Wheels,EQ,5,1,ES,E,NSE
11895,DCXINDIA,DCX Systems Limited,EQ,5,1,ES,E,NSE
11932,FUSION,Fusion Micro Finance Limited,EQ,5,1,ES,E,NSE
11956,MEDANTA,Global Health Limited,EQ,5,1,ES,E,NSE
11966,BIKAJI,Bikaji Foods International,EQ,5,1,ES,E,NSE
11992,SYNCOMF,SYNCOM FORMU (I) LTD,EQ,5,1,ES,E,NSE
12000,FAZE3Q,FAZE THREE LIMITED,EQ,5,1,ES,E,NSE
12024,ACI,Archean Chemical Industries,EQ,5,1,ES,E,NSE
12032,FIVESTAR,Five Star Business Finance ,EQ,5,1,ES,E,NSE
12015,SATINDLTD,SAT INDUSTRIES LIMITED,EQ,5,1,ES,E,NSE
2792,EASEMYTRIP,Easy Trip Planners,EQ,5,1,ES,E,NSE
12092,KAYNES,Kaynes Technology India Ltd,EQ,5,1,ES,E,NSE
12188,INOXGREEN,Inox Green Energy,EQ,5,1,ES,E,NSE
12219,RUSTOMJEE,KEYSTONE REALTORS LIMITED,EQ,5,1,ES,E,NSE
12384,ZIMLAB,ZIM LABORATORIES LIMITED,EQ,5,1,ES,E,NSE
578,LIKHITHA,LIKHITHA INFRASTRUC LTD,EQ,5,1,ES,E,NSE
12749,DJML,DJ MEDIAPRINT & LOG LTD,EQ,5,1,ES,E,NSE
13001,DHARMAJ,Dharmaj Crop Guard,EQ,5,1,ES,E,NSE
13057,UNIPARTS,Uniparts India Limited,EQ,5,1,ES,E,NSE
13218,SULA,Sula Vineyards Limited,EQ,5,1,ES,E,NSE
13288,AHL,ABANS HOLDINGS LIMITED,EQ,5,1,ES,E,NSE
13276,LANDMARK,LANDMARK CARS LIMITED,EQ,5,1,ES,E,NSE
24532,FILATEX,Filatex India,EQ,5,1,ES,E,NSE
13359,KFINTECH,KFin Technologies Limited,EQ,5,1,ES,E,NSE
13423,ELIN,Elin Electronics Limited,EQ,5,1,ES,E,NSE
13580,RADIANTCMS,Radiant Cash Management,EQ,5,1,ES,E,NSE
9617,SPLPETRO,SUPREME PETROCHEM LIMITED,EQ,5,1,ES,E,NSE
13689,SAH,SAH POLYMERS LIMITED,EQ,5,1,ES,E,NSE
6908,VISHNU,Vishnu Chemicals,EQ,5,1,ES,E,NSE
13753,MANOMAY,MANOMAY TEX INDIA LTD,EQ,5,1,ES,E,NSE
13794,BAIDFIN,BAID FINSERV LIMITED,EQ,5,1,ES,E,NSE
13868,AARTIPHARM,AARTI PHARMALABS LIMITED,EQ,5,1,ES,E,NSE
14139,SBGLP,SURATWWALA BUS GROUP LTD,EQ,5,1,ES,E,NSE
14180,NSLNISP,NMDC STEEL LIMITED,EQ,5,1,ES,E,NSE
15313,IRB,IRB Infra,EQ,5,1,ES,E,NSE
13061,360ONE,IIFL Wealth Mgmt,EQ,5,1,ES,E,NSE
14385,POCL,PONDY OXIDES & CHEM LTD,EQ,5,1,ES,E,NSE
14479,DIVGIITTS,Divgi torqtransfer systems,EQ,5,1,ES,E,NSE
9667,MEDICO,MEDICO REMEDIES LIMITED,EQ,5,1,ES,E,NSE
2868,HITECH,Hi-Tech Pipes,EQ,5,1,ES,E,NSE
14599,GSLSU,GLOBAL SURFACES LIMITED,EQ,5,1,ES,E,NSE
14871,USK,Udayshivakumar infra limited,EQ,5,1,ES,E,NSE
14900,SAHYADRI,SAHYADRI INDUSTRIES LTD,EQ,5,1,ES,E,NSE
3292,DEEPINDS,DEEP INDUSTRIES LIMITED,EQ,5,1,ES,E,NSE
15058,AVALON,AVALON TECHNOLOGIES LTD,EQ,5,1,ES,E,NSE
15067,BLAL,BEML LAND ASSETS LIMITED,EQ,5,1,ES,E,NSE
9117,TIPSINDLTD,Tips Industries,EQ,5,1,ES,E,NSE
15157,RHL,ROBUST HOTELS LIMITED,EQ,5,1,ES,E,NSE
