"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"142041","SUPREMEIND-Jul2026-3100-PE","SUPREMEIND 28 JUL 3100 PUT","","5.0000","175","OPTSTK","D","NSE","75.5000","12.8000","2026-07-28 14:00:00","3100.0","7000"
"141890","SUPREMEIND-Jun2026-3750-PE","SUPREMEIND 30 JUN 3750 PUT","","5.0000","175","OPTSTK","D","NSE","419.2500","137.2500","2026-06-30 14:00:00","3750.0","7000"
"142042","SUPREMEIND-Jul2026-3200-CE","SUPREMEIND 28 JUL 3200 CALL","","5.0000","175","OPTSTK","D","NSE","576.5500","257.5500","2026-07-28 14:00:00","3200.0","7000"
"141891","SUPREMEIND-Jun2026-3850-CE","SUPREMEIND 30 JUN 3850 CALL","","5.0000","175","OPTSTK","D","NSE","88.9000","0.0500","2026-06-30 14:00:00","3850.0","7000"
"142043","SUPREMEIND-Jul2026-3200-PE","SUPREMEIND 28 JUL 3200 PUT","","5.0000","175","OPTSTK","D","NSE","109.5500","23.3500","2026-07-28 14:00:00","3200.0","7000"
"141897","SUPREMEIND-Jun2026-3850-PE","SUPREMEIND 30 JUN 3850 PUT","","5.0000","175","OPTSTK","D","NSE","512.8000","197.3000","2026-06-30 14:00:00","3850.0","7000"
"142044","SUPREMEIND-Jul2026-3300-CE","SUPREMEIND 28 JUL 3300 CALL","","5.0000","175","OPTSTK","D","NSE","492.8000","200.9000","2026-07-28 14:00:00","3300.0","7000"
"142045","SUPREMEIND-Jul2026-3300-PE","SUPREMEIND 28 JUL 3300 PUT","","5.0000","175","OPTSTK","D","NSE","151.9000","38.6000","2026-07-28 14:00:00","3300.0","7000"
"142046","SUPREMEIND-Jul2026-3400-CE","SUPREMEIND 28 JUL 3400 CALL","","5.0000","175","OPTSTK","D","NSE","415.4500","153.1500","2026-07-28 14:00:00","3400.0","7000"
"142047","SUPREMEIND-Jul2026-3400-PE","SUPREMEIND 28 JUL 3400 PUT","","5.0000","175","OPTSTK","D","NSE","203.2000","60.3000","2026-07-28 14:00:00","3400.0","7000"
"142048","SUPREMEIND-Jul2026-3500-CE","SUPREMEIND 28 JUL 3500 CALL","","5.0000","175","OPTSTK","D","NSE","345.1500","113.9500","2026-07-28 14:00:00","3500.0","7000"
"141085","SRF-Jun2026-2580-CE","SRF 30 JUN 2580 CALL","","5.0000","200","OPTSTK","D","NSE","292.7000","75.9000","2026-06-30 14:00:00","2580.0","10000"
"142049","SUPREMEIND-Jul2026-3500-PE","SUPREMEIND 28 JUL 3500 PUT","","5.0000","175","OPTSTK","D","NSE","263.1000","89.1000","2026-07-28 14:00:00","3500.0","7000"
"141086","SRF-Jun2026-2580-PE","SRF 30 JUN 2580 PUT","","5.0000","200","OPTSTK","D","NSE","102.2000","9.4000","2026-06-30 14:00:00","2580.0","10000"
"142050","SUPREMEIND-Jul2026-3600-CE","SUPREMEIND 28 JUL 3600 CALL","","5.0000","175","OPTSTK","D","NSE","282.4500","82.5500","2026-07-28 14:00:00","3600.0","7000"
"141087","SRF-Jun2026-2620-CE","SRF 30 JUN 2620 CALL","","5.0000","200","OPTSTK","D","NSE","259.0500","58.9500","2026-06-30 14:00:00","2620.0","10000"
"142051","SUPREMEIND-Jul2026-3600-PE","SUPREMEIND 28 JUL 3600 PUT","","5.0000","175","OPTSTK","D","NSE","330.8000","125.5000","2026-07-28 14:00:00","3600.0","7000"
"141088","SRF-Jun2026-2620-PE","SRF 30 JUN 2620 PUT","","5.0000","200","OPTSTK","D","NSE","125.0000","15.6000","2026-06-30 14:00:00","2620.0","10000"
"142052","SUPREMEIND-Jul2026-3700-CE","SUPREMEIND 28 JUL 3700 CALL","","5.0000","175","OPTSTK","D","NSE","227.8000","58.2000","2026-07-28 14:00:00","3700.0","7000"
"141089","SRF-Jun2026-2660-CE","SRF 30 JUN 2660 CALL","","5.0000","200","OPTSTK","D","NSE","227.3500","44.5500","2026-06-30 14:00:00","2660.0","10000"
"142053","SUPREMEIND-Jul2026-3700-PE","SUPREMEIND 28 JUL 3700 PUT","","5.0000","175","OPTSTK","D","NSE","405.5000","169.9000","2026-07-28 14:00:00","3700.0","7000"
"141090","SRF-Jun2026-2660-PE","SRF 30 JUN 2660 PUT","","5.0000","200","OPTSTK","D","NSE","118.1500","0.0500","2026-06-30 14:00:00","2660.0","10000"
"142054","SUPREMEIND-Jul2026-3800-CE","SUPREMEIND 28 JUL 3800 CALL","","5.0000","175","OPTSTK","D","NSE","180.9500","39.8500","2026-07-28 14:00:00","3800.0","7000"
"141093","SRF-Jun2026-2700-CE","SRF 30 JUN 2700 CALL","","5.0000","200","OPTSTK","D","NSE","161.4500","0.0500","2026-06-30 14:00:00","2700.0","10000"
"142055","SUPREMEIND-Jul2026-3800-PE","SUPREMEIND 28 JUL 3800 PUT","","5.0000","175","OPTSTK","D","NSE","486.2000","222.1000","2026-07-28 14:00:00","3800.0","7000"
"141094","SRF-Jun2026-2700-PE","SRF 30 JUN 2700 PUT","","5.0000","200","OPTSTK","D","NSE","145.0000","0.6000","2026-06-30 14:00:00","2700.0","10000"
"142056","SUPREMEIND-Jul2026-3900-CE","SUPREMEIND 28 JUL 3900 CALL","","5.0000","175","OPTSTK","D","NSE","141.8500","26.5500","2026-07-28 14:00:00","3900.0","7000"
"141095","SRF-Jun2026-2740-CE","SRF 30 JUN 2740 CALL","","5.0000","200","OPTSTK","D","NSE","135.3000","0.0500","2026-06-30 14:00:00","2740.0","10000"
"142057","SUPREMEIND-Jul2026-3900-PE","SUPREMEIND 28 JUL 3900 PUT","","5.0000","175","OPTSTK","D","NSE","571.9500","282.0500","2026-07-28 14:00:00","3900.0","7000"
